UserId,Gender,student_age,QuizId,QuestionId,IsCorrect,CorrectAnswer,Confidence,average_confidence,average_correctness,cum_percent_correct,cum_percent_confident,problems_so_far,iq,extraversion,agreeableness,conscientiousness,neuroticism,openness,confidence,frustration,boredom,curiosity,engagement,subject_text,question_text,prompt
805,Male,11.936139708686037,5,789,0,3,100,89.00462962962963,0.39819004524886875,0,100,1,1.2572087173094488,0.06212182723115006,1.4142619579553193,-0.8406721378870841,-0.41167333832059494,-1.3116301208375656,9,8,9,7,2,"Maths, Geometry and Measure, 3D Shapes, Isometric Drawings",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Geometry and Measure, 3D Shapes, Isometric Drawings
The correct answer to the question is: C
Did the student get the question right? No
What was the student's confidence for this question? 100 

About the student's learning session so far:
This student has worked on 1 problems so far.
The student's average confidence so far is 100.
The student has answered 0% questions correctly so far.

About the student:
Student age: 12
Student gender: Male
Student IQ: 1.257
Student Extraversion: 0.062
Student Agreeableness: 1.414
Student Conscientiousness: -0.841
Student Neuroticism: -0.412
Student Openness: -1.312

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 9
Frustration: 8
Boredom: 9
Curiosity/Interest: 7

Engagement: 2"
1079,Male,11.96131129413559,32,438,0,1,100,72.1830985915493,0.45414847161572053,0.5,100,6,-0.8819232914249843,1.8176063367440407,-1.2344619794402938,0.5302010804946249,0.8516712905794096,-0.011595101342777242,6,8,5,3,0,"Maths, Number, Basic Arithmetic, Mental Addition and Subtraction",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Number, Basic Arithmetic, Mental Addition and Subtraction
The correct answer to the question is: A
Did the student get the question right? No
What was the student's confidence for this question? 100 

About the student's learning session so far:
This student has worked on 6 problems so far.
The student's average confidence so far is 100.
The student has answered 50% questions correctly so far.

About the student:
Student age: 12
Student gender: Male
Student IQ: -0.882
Student Extraversion: 1.818
Student Agreeableness: -1.234
Student Conscientiousness: 0.53
Student Neuroticism: 0.852
Student Openness: -0.012

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 6
Frustration: 8
Boredom: 5
Curiosity/Interest: 3

Engagement: 0"
1199,Male,11.474380385876612,62,314,1,1,100,69.25373134328358,0.5249266862170088,1,NA,3,-1.2399499180052078,-0.955362677682062,0.8147303078656648,0.3691189401348426,-0.3077262025987096,-0.7866516032125338,5,0,0,0,2,"Maths, Number, Indices, Powers and Roots, Squares, Cubes, etc",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Number, Indices, Powers and Roots, Squares, Cubes, etc
The correct answer to the question is: A
Did the student get the question right? Yes
What was the student's confidence for this question? 100 

About the student's learning session so far:
This student has worked on 3 problems so far.
The student's average confidence so far is NA.
The student has answered 100% questions correctly so far.

About the student:
Student age: 11
Student gender: Male
Student IQ: -1.24
Student Extraversion: -0.955
Student Agreeableness: 0.815
Student Conscientiousness: 0.369
Student Neuroticism: -0.308
Student Openness: -0.787

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 5
Frustration: 0
Boredom: 0
Curiosity/Interest: 0

Engagement: 2"
1672,Female,11.944604590864028,59,501,1,3,100,71.875,0.6266666666666667,0.8333333333333334,66.66666666666667,6,0.2461882006762123,1.370124733014365,-1.673514404230397,0.41958376276063103,1.6424792471707497,-0.3029975167833535,5,1,6,2,10,"Maths, Data and Statistics, Probability of Single Events, Probability",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Data and Statistics, Probability of Single Events, Probability
The correct answer to the question is: C
Did the student get the question right? Yes
What was the student's confidence for this question? 100 

About the student's learning session so far:
This student has worked on 6 problems so far.
The student's average confidence so far is 67.
The student has answered 83% questions correctly so far.

About the student:
Student age: 12
Student gender: Female
Student IQ: 0.246
Student Extraversion: 1.37
Student Agreeableness: -1.674
Student Conscientiousness: 0.42
Student Neuroticism: 1.642
Student Openness: -0.303

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 5
Frustration: 1
Boredom: 6
Curiosity/Interest: 2

Engagement: 10"
1694,Female,11.971572104018913,36,95,0,3,100,86.26968503937007,0.5822550831792976,0.4,100,5,0.1703991961952127,-1.6919365427451334,0.5235647483687752,1.9223007855823662,1.208386351595938,-0.1749040896598208,9,0,10,3,8,"Maths, Number, Indices, Powers and Roots, Algebra, Writing and Simplifying Expressions, Laws of Indices, Multiplying Terms, Dividing Terms",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Number, Indices, Powers and Roots, Algebra, Writing and Simplifying Expressions, Laws of Indices, Multiplying Terms, Dividing Terms
The correct answer to the question is: C
Did the student get the question right? No
What was the student's confidence for this question? 100 

About the student's learning session so far:
This student has worked on 5 problems so far.
The student's average confidence so far is 100.
The student has answered 40% questions correctly so far.

About the student:
Student age: 12
Student gender: Female
Student IQ: 0.17
Student Extraversion: -1.692
Student Agreeableness: 0.524
Student Conscientiousness: 1.922
Student Neuroticism: 1.208
Student Openness: -0.175

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 9
Frustration: 0
Boredom: 10
Curiosity/Interest: 3

Engagement: 8"
1764,Female,11.677566155723326,86,579,1,3,100,81.75422138836772,0.6044362292051756,1,100,1,1.724163308424079,0.8776913139828444,-0.4544408433258414,0.7967065291493911,0.9590023638267701,1.5134866916143246,2,10,1,6,3,"Maths, Number, Basic Arithmetic, Place Value",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Number, Basic Arithmetic, Place Value
The correct answer to the question is: C
Did the student get the question right? Yes
What was the student's confidence for this question? 100 

About the student's learning session so far:
This student has worked on 1 problems so far.
The student's average confidence so far is 100.
The student has answered 100% questions correctly so far.

About the student:
Student age: 12
Student gender: Female
Student IQ: 1.724
Student Extraversion: 0.878
Student Agreeableness: -0.454
Student Conscientiousness: 0.797
Student Neuroticism: 0.959
Student Openness: 1.513

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 2
Frustration: 10
Boredom: 1
Curiosity/Interest: 6

Engagement: 3"
1785,Female,12.035066346373828,39,169,0,4,0,50.40241448692153,0.8376753507014028,0.8571428571428571,50,7,-0.3462114352453242,0.2019193060343655,-1.62694972176792,0.24576649880223236,-0.0018441246458349623,0.0368675899130756,7,10,4,10,5,"Maths, Data and Statistics, Pictogram, Data Representation",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Data and Statistics, Pictogram, Data Representation
The correct answer to the question is: D
Did the student get the question right? No
What was the student's confidence for this question? 0 

About the student's learning session so far:
This student has worked on 7 problems so far.
The student's average confidence so far is 50.
The student has answered 86% questions correctly so far.

About the student:
Student age: 12
Student gender: Female
Student IQ: -0.346
Student Extraversion: 0.202
Student Agreeableness: -1.627
Student Conscientiousness: 0.246
Student Neuroticism: -0.002
Student Openness: 0.037

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 7
Frustration: 10
Boredom: 4
Curiosity/Interest: 10

Engagement: 5"
1790,Male,12.585966216731489,64,922,1,4,50,48.270440251572325,0.7454545454545455,0.7142857142857143,42.857142857142854,7,-0.1415389521874283,0.0015660686649999062,1.3364905068824753,-1.8338987283292911,-1.774255535097631,-0.3729129523290331,10,4,7,10,8,"Maths, Geometry and Measure, Angles, Angles in Triangles",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Geometry and Measure, Angles, Angles in Triangles
The correct answer to the question is: D
Did the student get the question right? Yes
What was the student's confidence for this question? 50 

About the student's learning session so far:
This student has worked on 7 problems so far.
The student's average confidence so far is 43.
The student has answered 71% questions correctly so far.

About the student:
Student age: 13
Student gender: Male
Student IQ: -0.142
Student Extraversion: 0.002
Student Agreeableness: 1.336
Student Conscientiousness: -1.834
Student Neuroticism: -1.774
Student Openness: -0.373

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 10
Frustration: 4
Boredom: 7
Curiosity/Interest: 10

Engagement: 8"
1796,Male,11.86744642720964,109,904,0,1,0,66.970802919708035,0.44666666666666666,0.2727272727272727,65.9090909090909,11,-0.1905635896724194,0.1176684994097938,-1.8781010687527053,-0.9879350700459095,-0.12197983217264892,0.22119062347380486,4,8,4,1,10,"Maths, Number, Percentages, Repeated Percentages and Compound Interest",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Number, Percentages, Repeated Percentages and Compound Interest
The correct answer to the question is: A
Did the student get the question right? No
What was the student's confidence for this question? 0 

About the student's learning session so far:
This student has worked on 11 problems so far.
The student's average confidence so far is 66.
The student has answered 27% questions correctly so far.

About the student:
Student age: 12
Student gender: Male
Student IQ: -0.191
Student Extraversion: 0.118
Student Agreeableness: -1.878
Student Conscientiousness: -0.988
Student Neuroticism: -0.122
Student Openness: 0.221

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 4
Frustration: 8
Boredom: 4
Curiosity/Interest: 1

Engagement: 10"
1802,Male,11.526004728132389,65,278,1,3,50,65.02862595419847,0.5261261261261261,1,50,1,1.5589747598122177,-0.6913376478475982,1.2658256912793946,-0.39030832796578546,-1.963841207927942,-1.5296174995236385,10,9,6,5,3,"Maths, Algebra, Straight Line Graphs, Parallel Lines",to be transcribed,"You are a simulator for an intelligent tutoring system. I will tell you a math question a student is working on, some information about the student and their interaction with the question, and you will generate a conversation between the student and the intelligent tutor. I will tell you some psychological characteristics of the student, but the tutor does not know them explicitly, they are there just so that you can more accurately model the student. (All psychological variables are specified as z-scores, such that 0 is the mean and 1 is one standard deviation above the mean). Make sure that the student is asking for some help.

This question:
Question text: to be transcribed
The question is about: Maths, Algebra, Straight Line Graphs, Parallel Lines
The correct answer to the question is: C
Did the student get the question right? Yes
What was the student's confidence for this question? 50 

About the student's learning session so far:
This student has worked on 1 problems so far.
The student's average confidence so far is 50.
The student has answered 100% questions correctly so far.

About the student:
Student age: 12
Student gender: Male
Student IQ: 1.559
Student Extraversion: -0.691
Student Agreeableness: 1.266
Student Conscientiousness: -0.39
Student Neuroticism: -1.964
Student Openness: -1.53

And this is the student's current motivational state. These are in a scale of 0 - 10
Confidence: 10
Frustration: 9
Boredom: 6
Curiosity/Interest: 5

Engagement: 3"
